player_name,cricsheet_id,cricinfo_id,unique_name,match_method,resolved,balls_bowled,is_bowler,wikidata_item,enwiki_title,enwiki_rev_id,enwiki_rev_timestamp,batting_style,bowling_style,playing_role,infobox_template,player_name_norm,cricsheet_id_norm
Mohamed Coulibaly,86ea6123,1345187.0,Mohamed Coulibaly,unique_name,True,51,True,,,,,,,,,mohamed coulibaly,86ea6123
V Jayant,6535cc7b,1345174.0,V Jayant,unique_name,True,51,True,,,,,,,,,v jayant,6535cc7b
Ibrahim Kursad Dalyan,f0f20cf8,1437350.0,Ibrahim Kursad Dalyan,unique_name,True,51,True,,,,,,,,,ibrahim kursad dalyan,f0f20cf8
Suman Ghimire,7d990412,396580.0,Suman Ghimire,unique_name,True,51,True,,,,,,,,,suman ghimire,7d990412
Deng Jinqi,871cf744,1387422.0,Deng Jinqi,unique_name,True,51,True,,,,,,,,,deng jinqi,871cf744
Ugyen Dorji,ffb65f46,1337248.0,Ugyen Dorji,unique_name,True,51,True,,,,,,,,,ugyen dorji,ffb65f46
P Jayeshbhai Patel,3317dc7a,1182035.0,P Jayeshbhai Patel,unique_name,True,51,True,,,,,,,,,p jayeshbhai patel,3317dc7a
SK Gedara,84c5c2f2,1489795.0,SK Gedara,unique_name,True,51,True,,,,,,,,,sk gedara,84c5c2f2
MG Hunter,f08adc01,469049.0,MG Hunter,unique_name,True,51,True,,,,,,,,,mg hunter,f08adc01
S Simpson,c8ea9add,1438022.0,S Simpson,unique_name,True,51,True,http://www.wikidata.org/entity/Q126737089,Scott Simpson (cricketer),1231207403.0,2024-06-27T02:08:57Z,,,,,s simpson,c8ea9add
N Pathan,25bc2d36,1093679.0,N Pathan,unique_name,True,50,True,,,,,,,,,n pathan,25bc2d36
FN Walsh,da738783,1387875.0,FN Walsh,unique_name,True,50,True,,,,,,,,,fn walsh,da738783
C Zavoiu,6b96bebf,1198938.0,C Zavoiu,unique_name,True,50,True,,,,,,,,,c zavoiu,6b96bebf
RN Patel,db1bf9c2,473378.0,RN Patel,unique_name,True,50,True,http://www.wikidata.org/entity/Q24451791,Rushab Patel,1286774433.0,2025-04-21T22:15:05Z,Left-handed,Right-arm medium-fast,,Infobox cricketer,rn patel,db1bf9c2
JWN Moses,492c17f0,351939.0,JWN Moses,unique_name,True,49,True,http://www.wikidata.org/entity/Q60734640,James Moses (cricketer),1329356133.0,2025-12-25T15:41:30Z,Right-handed,Right-arm Medium,,Infobox cricketer,jwn moses,492c17f0
MO Bacarese,486f252b,403318.0,MO Bacarese,unique_name,True,49,True,,,,,,,,,mo bacarese,486f252b
Imran Butt,cc3fb3b3,1122396.0,Imran Butt,unique_name,True,49,True,,,,,,,,,imran butt,cc3fb3b3
Zain Ali,cccac242,1437684.0,Zain Ali,unique_name,True,49,True,,,,,,,,,zain ali,cccac242
AS Abioye,51e0e79f,1013219.0,AS Abioye,unique_name,True,49,True,http://www.wikidata.org/entity/Q56600010,Abiodun Abioye,1263917929.0,2024-12-19T11:10:08Z,,,,,as abioye,51e0e79f
Nazmul Huda,837be376,1510119.0,Nazmul Huda,unique_name,True,49,True,,,,,,,,,nazmul huda,837be376
WP Myburgh,f1a042e5,695271.0,WP Myburgh,unique_name,True,49,True,,,,,,,,,wp myburgh,f1a042e5
HF Gurney,e412cb64,244639.0,HF Gurney,unique_name,True,49,True,http://www.wikidata.org/entity/Q5669335,Harry Gurney,1338561132.0,2026-02-15T22:30:19Z,Right-handed,Left-arm fast-medium,,Infobox cricketer,hf gurney,e412cb64
NMS Param,270b4de6,452540.0,NMS Param,unique_name,True,49,True,,,,,,,,,nms param,270b4de6
G Goudie,59f509ed,25476.0,G Goudie,unique_name,True,49,True,http://www.wikidata.org/entity/Q5585184,Gordon Goudie,1312296678.0,2025-09-19T21:04:49Z,Right-handed,Right-arm medium-fast,,Infobox cricketer,g goudie,59f509ed
R Nil,b0f9dac4,1283121.0,R Nil,unique_name,True,49,True,,,,,,,,,r nil,b0f9dac4
Natim Hassam,c802af1c,1488000.0,Natim Hassam,unique_name,True,49,True,,,,,,,,,natim hassam,c802af1c
Rhys Burinaga,a6cbe67b,1451386.0,Rhys Burinaga,unique_name,True,49,True,,,,,,,,,rhys burinaga,a6cbe67b
MD Garratt,aa4154ad,1156440.0,MD Garratt,unique_name,True,49,True,,,,,,,,,md garratt,aa4154ad
I Stewart,568fe66e,1487993.0,I Stewart,unique_name,True,49,True,,,,,,,,,i stewart,568fe66e
T Mpatane,e1846e12,1459915.0,T Mpatane,unique_name,True,48,True,,,,,,,,,t mpatane,e1846e12
VL Mukesh,44744467,585541.0,VL Mukesh,unique_name,True,48,True,,,,,,,,,vl mukesh,44744467
A Nel,2503e881,46569.0,A Nel,unique_name,True,48,True,http://www.wikidata.org/entity/Q3525729,Andr%C3%A9 Nel,,,,,,,a nel,2503e881
Ethan D'Souza,31ca7a9c,1345983.0,Ethan D'Souza,unique_name,True,48,True,http://www.wikidata.org/entity/Q123705556,Ethan D%27Souza,,,,,,,ethan d'souza,31ca7a9c
C Shivakumar,a02a0e07,1474909.0,C Shivakumar,unique_name,True,48,True,,,,,,,,,c shivakumar,a02a0e07
Iftikhar Anjum,6adf9347,40591.0,Iftikhar Anjum,unique_name,True,48,True,http://www.wikidata.org/entity/Q3535373,Iftikhar Anjum,1333090040.0,2026-01-15T17:20:08Z,Right-handed,Right-arm medium,,Infobox cricketer,iftikhar anjum,6adf9347
TZ Chataira,2e4d5f94,1337556.0,TZ Chataira,unique_name,True,48,True,http://www.wikidata.org/entity/Q131847967,Takudzwa Chataira,1295983346.0,2025-06-17T02:27:12Z,Right-handed,Right arm medium,,Infobox cricketer,tz chataira,2e4d5f94
G Johnson,ceec82cd,1163180.0,G Johnson,unique_name,True,48,True,,,,,,,,,g johnson,ceec82cd
JEA Doctora,43449b1e,1092394.0,JEA Doctora,unique_name,True,48,True,,,,,,,,,jea doctora,43449b1e
JS Iggo,6af31962,1482328.0,JS Iggo,unique_name,True,48,True,,,,,,,,,js iggo,6af31962
MJ Tugaga,526a1047,388796.0,MJ Tugaga,unique_name,True,47,True,http://www.wikidata.org/entity/Q100989418,Ili Tugaga,1316058684.0,2025-10-10T05:54:37Z,Left-handed,Right-arm medium-fast,,Infobox cricketer,mj tugaga,526a1047
Khalander Mustafa,df6534ac,1397997.0,Khalander Mustafa,unique_name,True,47,True,,,,,,,,,khalander mustafa,df6534ac
Umair Sharif,a19db58e,1397998.0,Umair Sharif,unique_name,True,47,True,,,,,,,,,umair sharif,a19db58e
J Henry,68e7e8d5,1163179.0,J Henry,unique_name,True,47,True,,,,,,,,,j henry,68e7e8d5
MM Siddique,48024cf4,1063433.0,MM Siddique,unique_name,True,47,True,,,,,,,,,mm siddique,48024cf4
L Monanthane,07e5bda2,1283105.0,L Monanthane,unique_name,True,47,True,,,,,,,,,l monanthane,07e5bda2
Salman Patel,4909a5f6,1514024.0,Salman Patel,unique_name,True,47,True,,,,,,,,,salman patel,4909a5f6
Merwais Shinwari,6755b6c7,1440632.0,Merwais Shinwari,unique_name,True,47,True,,,,,,,,,merwais shinwari,6755b6c7
J Baker,a12672e0,1448634.0,J Baker,unique_name,True,47,True,,,,,,,,,j baker,a12672e0
Jitesh Patel,a2f790a8,1288950.0,Jitesh Patel,unique_name,True,47,True,,,,,,,,,jitesh patel,a2f790a8
Sinan Khan,251eb801,1448049.0,Sinan Khan,unique_name,True,47,True,,,,,,,,,sinan khan,251eb801
AJ Michael,d68f4aa1,1155251.0,AJ Michael,unique_name,True,46,True,,,,,,,,,aj michael,d68f4aa1
J Thomas,118c3b91,1254584.0,J Thomas,unique_name,True,46,True,,,,,,,,,j thomas,118c3b91
Ahmed Faiz,e6313a2b,542373.0,Ahmed Faiz,unique_name,True,46,True,,,,,,,,,ahmed faiz,e6313a2b
K Dorji,f9b9883f,1208994.0,K Dorji,unique_name,True,46,True,,,,,,,,,k dorji,f9b9883f
Ibrar Ahmad,aa47439d,1460538.0,Ibrar Ahmad,unique_name,True,46,True,,,,,,,,,ibrar ahmad,aa47439d
PDRL Perera,f6b5d11a,49870.0,PDRL Perera,unique_name,True,46,True,http://www.wikidata.org/entity/Q7376606,Ruchira Perera,1320373754.0,2025-11-04T08:36:55Z,Left-handed,Left-arm medium-fast,,Infobox cricketer,pdrl perera,f6b5d11a
H Dandapani,9960a421,1156460.0,H Dandapani,unique_name,True,46,True,,,,,,,,,h dandapani,9960a421
Shamsullah Ehsan,356bf068,1323434.0,Shamsullah Ehsan,unique_name,True,46,True,,,,,,,,,shamsullah ehsan,356bf068
RL Bhudia,47d00fb5,24773.0,RL Bhudia,unique_name,True,46,True,http://www.wikidata.org/entity/Q7286050,Rajesh Bhudia,1333084257.0,2026-01-15T16:40:42Z,Right-handed,Right-arm medium,,Infobox cricketer,rl bhudia,47d00fb5
O Sam Arthur,11c35bf1,463089.0,O Sam Arthur,unique_name,True,45,True,,,,,,,,,o sam arthur,11c35bf1
Paras Singh,014da3d8,1402419.0,Paras Singh,unique_name,True,45,True,,,,,,,,,paras singh,014da3d8
Shahzeb Choudhry,43f3c050,1046653.0,Shahzeb Choudhry,unique_name,True,45,True,,,,,,,,,shahzeb choudhry,43f3c050
Sajid Khan Afridi,edc950ce,1448048.0,Sajid Khan Afridi,unique_name,True,45,True,,,,,,,,,sajid khan afridi,edc950ce
N Davidovic,e48c6ec7,523226.0,N Davidovic,unique_name,True,45,True,,,,,,,,,n davidovic,e48c6ec7
AUKDS Kalugala,e2d1822f,1323401.0,AUKDS Kalugala,unique_name,True,45,True,,,,,,,,,aukds kalugala,e2d1822f
YA Abdulla,4353bba5,224367.0,YA Abdulla,unique_name,True,45,True,http://www.wikidata.org/entity/Q3525071,Yusuf Abdulla,1333182843.0,2026-01-16T05:43:35Z,Left-handed,Left arm fast-medium,,Infobox cricketer,ya abdulla,4353bba5
KR Jha,9bdb9aa9,1486199.0,KR Jha,unique_name,True,45,True,,,,,,,,,kr jha,9bdb9aa9
Mohammad Ali,8c0a86ef,343069.0,Mohammad Ali,unique_name,True,44,True,,,,,,,,,mohammad ali,8c0a86ef
Aarnav Patel,b66201dd,1425319.0,Aarnav Patel,unique_name,True,44,True,,,,,,,,,aarnav patel,b66201dd
CA Keita,5b9b8d98,1345179.0,CA Keita,unique_name,True,44,True,,,,,,,,,ca keita,5b9b8d98
Irfan Safi,6c53ffb2,1507615.0,Irfan Safi,unique_name,True,44,True,,,,,,,,,irfan safi,6c53ffb2
GJ van Rensburg,602db3d9,1218992.0,GJ van Rensburg,unique_name,True,44,True,,,,,,,,,gj van rensburg,602db3d9
P Masih,796ffb22,1236051.0,P Masih,unique_name,True,44,True,,,,,,,,,p masih,796ffb22
V Zanko,4a78f962,1323454.0,V Zanko,unique_name,True,44,True,,,,,,,,,v zanko,4a78f962
G Axtell,e6a7c6e2,1167737.0,G Axtell,unique_name,True,44,True,,,,,,,,,g axtell,e6a7c6e2
Abdullah Mohd Yousaf,4cc968c5,1495496.0,Abdullah Mohd Yousaf,unique_name,True,44,True,,,,,,,,,abdullah mohd yousaf,4cc968c5
Dayal Joy,48fd691d,1490902.0,Dayal Joy,unique_name,True,44,True,,,,,,,,,dayal joy,48fd691d
A Manousis,b672e825,520081.0,A Manousis,unique_name,True,44,True,,,,,,,,,a manousis,b672e825
Saran Aslam,2a00735b,1313740.0,Saran Aslam,unique_name,True,44,True,,,,,,,,,saran aslam,2a00735b
JT Darrell,69649715,1111481.0,JT Darrell,unique_name,True,43,True,,,,,,,,,jt darrell,69649715
Altaf Gill,b9b194d6,1167324.0,Altaf Gill,unique_name,True,43,True,,,,,,,,,altaf gill,b9b194d6
PD Hennessy,a3b9191a,1156621.0,PD Hennessy,unique_name,True,43,True,,,,,,,,,pd hennessy,a3b9191a
M Campopiano,26d80a9d,1197103.0,M Campopiano,unique_name,True,43,True,,,,,,,,,m campopiano,26d80a9d
Hamid Safi,ec4ae12d,1469022.0,Hamid Safi,unique_name,True,43,True,,,,,,,,,hamid safi,ec4ae12d
M Heingo,0abb2525,1495161.0,M Heingo,unique_name,True,43,True,,,,,,,,,m heingo,0abb2525
Z McLaughlin,679302a1,414002.0,Z McLaughlin,unique_name,True,43,True,http://www.wikidata.org/entity/Q66565713,Zachary McLaughlin,1300990136.0,2025-07-17T14:22:22Z,,,,Infobox cricketer,z mclaughlin,679302a1
Waleed Rana,c4281e43,1323420.0,Waleed Rana,unique_name,True,43,True,,,,,,,,,waleed rana,c4281e43
KD Mehta,a18461a2,1275729.0,KD Mehta,unique_name,True,43,True,,,,,,,,,kd mehta,a18461a2
Assad Mehmood,71b1e668,1204647.0,Assad Mehmood,unique_name,True,43,True,,,,,,,,,assad mehmood,71b1e668
K Macheka,9124e5ee,1210419.0,K Macheka,unique_name,True,43,True,http://www.wikidata.org/entity/Q80290367,Kudakwashe Macheka,1299021385.0,2025-07-06T03:14:13Z,Right-handed,Right arm fast medium,,Infobox cricketer,k macheka,9124e5ee
A Busing-Volschenk,e9e37173,1234278.0,A Busing-Volschenk,unique_name,True,43,True,,,,,,,,,a busing-volschenk,e9e37173
S Hunter,aac584a8,1481333.0,S Hunter,unique_name,True,42,True,,,,,,,,,s hunter,aac584a8
Arsalan Ahmed,e0febd97,1203930.0,Arsalan Ahmed,unique_name,True,42,True,,,,,,,,,arsalan ahmed,e0febd97
IP Swaney,430b7399,1179841.0,IP Swaney,unique_name,True,42,True,,,,,,,,,ip swaney,430b7399
DV Devjani Mutreja,c872d657,1428738.0,DV Devjani Mutreja,unique_name,True,42,True,,,,,,,,,dv devjani mutreja,c872d657
AE Isesele,5249f9c4,1176871.0,AE Isesele,unique_name,True,42,True,,,,,,,,,ae isesele,5249f9c4
RG Mukasa,011f6b42,233528.0,RG Mukasa,unique_name,True,42,True,,,,,,,,,rg mukasa,011f6b42
Sikander Zulfiqar,3b572f28,526482.0,Sikander Zulfiqar,unique_name,True,42,True,http://www.wikidata.org/entity/Q22780716,Sikander Zulfiqar,1312174756.0,2025-09-19T03:14:19Z,Right-handed,Right-arm fast,,Infobox cricketer,sikander zulfiqar,3b572f28
L Nou,9f500ddb,296184.0,L Nou,unique_name,True,42,True,,,,,,,,,l nou,9f500ddb
S Saeed,25ef10a2,522824.0,S Saeed,unique_name,True,42,True,,,,,,,,,s saeed,25ef10a2
Edward Taylor,9adb9f71,1403942.0,Edward Taylor,unique_name,True,42,True,,,,,,,,,edward taylor,9adb9f71
A Gulati,82903f3a,364128.0,A Gulati,unique_name,True,42,True,,,,,,,,,a gulati,82903f3a
Aqif Farooq,16d52916,1447957.0,Aqif Farooq,unique_name,True,42,True,,,,,,,,,aqif farooq,16d52916
F Zirahangaje,4de681b8,1513983.0,F Zirahangaje,unique_name,True,41,True,,,,,,,,,f zirahangaje,4de681b8
JH Stander,4373c57e,298195.0,JH Stander,unique_name,True,41,True,,,,,,,,,jh stander,4373c57e
Ali Naqi,7db29f25,1204642.0,Ali Naqi,unique_name,True,41,True,,,,,,,,,ali naqi,7db29f25
V Rathinasamy,305c9b8a,1445611.0,V Rathinasamy,unique_name,True,41,True,,,,,,,,,v rathinasamy,305c9b8a
Anmoldeep Singh,5db10a22,1343336.0,Anmoldeep Singh,unique_name,True,41,True,,,,,,,,,anmoldeep singh,5db10a22
VE Tembo,1439a13c,1155501.0,VE Tembo,unique_name,True,41,True,,,,,,,,,ve tembo,1439a13c
K Mendon,015dc0cd,1198880.0,K Mendon,unique_name,True,40,True,,,,,,,,,k mendon,015dc0cd
GG Banner,aeb893b4,1181993.0,GG Banner,unique_name,True,40,True,,,,,,,,,gg banner,aeb893b4
P Pirabakaran,5ab659d9,1325903.0,P Pirabakaran,unique_name,True,40,True,,,,,,,,,p pirabakaran,5ab659d9
A Denuwan,96912eac,1343338.0,A Denuwan,unique_name,True,40,True,,,,,,,,,a denuwan,96912eac
Ashraful Shuvo,9bb259b4,1179190.0,Ashraful Shuvo,unique_name,True,40,True,,,,,,,,,ashraful shuvo,9bb259b4
V Ravindran,e5ecb1ef,1380786.0,V Ravindran,unique_name,True,40,True,,,,,,,,,v ravindran,e5ecb1ef
AA Hussein,60ef3ddb,1280685.0,AA Hussein,unique_name,True,40,True,,,,,,,,,aa hussein,60ef3ddb
G Kuthalingham,faff7eac,1481319.0,G Kuthalingham,unique_name,True,39,True,,,,,,,,,g kuthalingham,faff7eac
T Singye,e454c356,1093648.0,T Singye,unique_name,True,39,True,,,,,,,,,t singye,e454c356
STRA de Silva,21fe743b,724061.0,STRA de Silva,unique_name,True,39,True,,,,,,,,,stra de silva,21fe743b
CD Barnwell,0d51e658,330408.0,CD Barnwell,unique_name,True,38,True,http://www.wikidata.org/entity/Q5111913,Christopher Barnwell,1292860521.0,2025-05-29T06:30:19Z,Right-handed,Right-arm medium fast,,Infobox cricketer,cd barnwell,0d51e658
Sarfaraj Patel,f15d17c7,1163139.0,Sarfaraj Patel,unique_name,True,38,True,,,,,,,,,sarfaraj patel,f15d17c7
S Kharvi,41a61623,1489498.0,S Kharvi,unique_name,True,38,True,,,,,,,,,s kharvi,41a61623
A Magdalenic,d6a2f3a5,1382803.0,A Magdalenic,unique_name,True,38,True,,,,,,,,,a magdalenic,d6a2f3a5
Muhammad Ansar,83f59aa3,1217289.0,Muhammad Ansar,unique_name,True,38,True,,,,,,,,,muhammad ansar,83f59aa3
Hazrat Luqman,fdc1ac0f,1241269.0,Hazrat Luqman,unique_name,True,38,True,,,,,,,,,hazrat luqman,fdc1ac0f
J Daley,7b6623bc,1481332.0,J Daley,unique_name,True,38,True,,,,,,,,,j daley,7b6623bc
Saqib Naveed,39e6bad7,1151299.0,Saqib Naveed,unique_name,True,38,True,,,,,,,,,saqib naveed,39e6bad7
T Shanmugam,60fc2c8c,585533.0,T Shanmugam,unique_name,True,38,True,,,,,,,,,t shanmugam,60fc2c8c
Md Shuayeb,66000a39,1516327.0,Md Shuayeb,unique_name,True,38,True,,,,,,,,,md shuayeb,66000a39
ZR Jaboneke,438aef39,578731.0,ZR Jaboneke,unique_name,True,38,True,,,,,,,,,zr jaboneke,438aef39
SA Pradhan,f1c8a09b,1482741.0,SA Pradhan,unique_name,True,37,True,,,,,,,,,sa pradhan,f1c8a09b
S Ogundipe,bbd365ad,1155528.0,S Ogundipe,unique_name,True,37,True,http://www.wikidata.org/entity/Q70761195,Segun Ogundipe,1263919072.0,2024-12-19T11:24:50Z,,,,,s ogundipe,bbd365ad
W Perchard,511871c6,1278241.0,W Perchard,unique_name,True,37,True,,,,,,,,,w perchard,511871c6
R Agamiire,43ae7b1c,1107650.0,R Agamiire,unique_name,True,37,True,http://www.wikidata.org/entity/Q77393836,Richard Agamiire,1263498287.0,2024-12-17T00:39:08Z,,,,,r agamiire,43ae7b1c
Anskumar Ahir,1b62ed99,1481338.0,Anskumar Ahir,unique_name,True,37,True,,,,,,,,,anskumar ahir,1b62ed99
TO Carmichael,a9a76481,772397.0,TO Carmichael,unique_name,True,37,True,,,,,,,,,to carmichael,a9a76481
M Jenkinson,68f7caf9,1323404.0,M Jenkinson,unique_name,True,37,True,,,,,,,,,m jenkinson,68f7caf9
Ashfaq Ahmed,9d1f42c6,39940.0,Ashfaq Ahmed,unique_name,True,37,True,http://www.wikidata.org/entity/Q21872378,Ashfaq Ahmed (Emirati cricketer),1312550279.0,2025-09-21T08:56:46Z,,,,Infobox cricketer,ashfaq ahmed,9d1f42c6
BE Fletcher,abd82f3b,1265635.0,BE Fletcher,unique_name,True,37,True,,,,,,,,,be fletcher,abd82f3b
S Foster,3595ad3b,1448219.0,S Foster,unique_name,True,36,True,,,,,,,,,s foster,3595ad3b
M Grzinic,58fba7cb,523227.0,M Grzinic,unique_name,True,36,True,,,,,,,,,m grzinic,58fba7cb
S Fouché,89ce57a8,948437.0,S Fouché,unique_name,True,36,True,http://www.wikidata.org/entity/Q117319804,Shaun Fouch%C3%A9,,,,,,,s fouché,89ce57a8
H Elder,637c65f1,1487997.0,H Elder,unique_name,True,36,True,,,,,,,,,h elder,637c65f1
LR Gaonkar,e51abd5e,1399353.0,LR Gaonkar,unique_name,True,36,True,,,,,,,,,lr gaonkar,e51abd5e
Mohamed Khan,13501ff4,1089826.0,Mohamed Khan,unique_name,True,36,True,,,,,,,,,mohamed khan,13501ff4
D Bourne,67d40eaa,1481325.0,D Bourne,unique_name,True,36,True,,,,,,,,,d bourne,67d40eaa
D Gim,3a1c34e6,637523.0,D Gim,unique_name,True,36,True,http://www.wikidata.org/entity/Q56630797,Daniel Gim,1263918766.0,2024-12-19T11:21:18Z,,,,,d gim,3a1c34e6
T Martin,9f3263f4,,T Martin,unique_name,True,36,True,,,,,,,,,t martin,9f3263f4
Y Cariah,78bb68d4,431902.0,Y Cariah,unique_name,True,36,True,http://www.wikidata.org/entity/Q22277272,Yannic Cariah,1332871764.0,2026-01-14T09:13:57Z,Left-handed,Right-arm leg spin,,Infobox cricketer,y cariah,78bb68d4
Vimal Kumar,b6a85ead,1082758.0,Vimal Kumar,unique_name,True,36,True,http://www.wikidata.org/entity/Q65029208,Vimal Kumar (cricketer),1313680121.0,2025-09-27T15:45:05Z,Right-handed,Right-arm off break,,Infobox cricketer,vimal kumar,b6a85ead
S Biko,b501b61e,637506.0,S Biko,unique_name,True,36,True,,,,,,,,,s biko,b501b61e
I Mwebaze,b4b88cdd,1349083.0,I Mwebaze,unique_name,True,36,True,,,,,,,,,i mwebaze,b4b88cdd
VC Ahir,0bb68705,1360704.0,VC Ahir,unique_name,True,36,True,,,,,,,,,vc ahir,0bb68705
B Keganne,cc550389,1503828.0,B Keganne,unique_name,True,36,True,,,,,,,,,b keganne,cc550389
S Kubheka,d0178c53,1283101.0,S Kubheka,unique_name,True,36,True,,,,,,,,,s kubheka,d0178c53
Muhammed Imran,5278cecc,1474134.0,Muhammed Imran,unique_name,True,35,True,,,,,,,,,muhammed imran,5278cecc
Niaz Ali,e33a357d,351074.0,Niaz Ali,unique_name,True,35,True,,,,,,,,,niaz ali,e33a357d
Muhammet Kursat,dc53a969,1382791.0,Muhammet Kursat,unique_name,True,35,True,,,,,,,,,muhammet kursat,dc53a969
US Hathinjar,5f77f23a,1343701.0,US Hathinjar,unique_name,True,35,True,,,,,,,,,us hathinjar,5f77f23a
A Kaul,53d0b0dc,1301857.0,A Kaul,unique_name,True,35,True,,,,,,,,,a kaul,53d0b0dc
M Brasier,fda4150a,1313737.0,M Brasier,unique_name,True,35,True,,,,,,,,,m brasier,fda4150a
CJ Delany,3bc56bd6,1156443.0,CJ Delany,unique_name,True,35,True,,,,,,,,,cj delany,3bc56bd6
ZK Shem,87ffd217,1118837.0,ZK Shem,unique_name,True,35,True,http://www.wikidata.org/entity/Q62382753,Zechariah Shem,1310521247.0,2025-09-10T02:52:25Z,Right handed,Right-arm medium fast,,Infobox cricketer,zk shem,87ffd217
WT Mashinge,ade3660b,806233.0,WT Mashinge,unique_name,True,35,True,http://www.wikidata.org/entity/Q22279083,William Mashinge,1331132816.0,2026-01-04T19:05:34Z,Right-handed,Right-arm fast-medium,,Infobox cricketer,wt mashinge,ade3660b
SRMJJ Arachchilage,c9473a95,1156256.0,SRMJJ Arachchilage,unique_name,True,35,True,,,,,,,,,srmjj arachchilage,c9473a95
Muhammad Amin,ce9ce42f,1283103.0,Muhammad Amin,unique_name,True,35,True,,,,,,,,,muhammad amin,ce9ce42f
Sikder Billah,aa76333b,1143533.0,Sikder Billah,unique_name,True,34,True,,,,,,,,,sikder billah,aa76333b
Sukhkaran Sahi,1e43a8c8,1314063.0,Sukhkaran Sahi,unique_name,True,34,True,,,,,,,,,sukhkaran sahi,1e43a8c8
Jandu Hamoud,324edd0c,796265.0,Jandu Hamoud,unique_name,True,34,True,http://www.wikidata.org/entity/Q65768412,Jandu Hamoud,1337964400.0,2026-02-12T12:30:34Z,,,,,jandu hamoud,324edd0c
PPS Win,177a648d,1510109.0,PPS Win,unique_name,True,34,True,,,,,,,,,pps win,177a648d
TA Dudnath,15322a7b,345296.0,TA Dudnath,unique_name,True,34,True,,,,,,,,,ta dudnath,15322a7b
H Khuttan,9c48bdee,1487321.0,H Khuttan,unique_name,True,34,True,,,,,,,,,h khuttan,9c48bdee
Zahid Hussain,1e5708ac,43726.0,Zahid Hussain,unique_name,True,34,True,http://www.wikidata.org/entity/Q8064660,Zahid Hussain (cricketer),1280182898.0,2025-03-13T01:13:39Z,Right-handed,slow left arm orthodox,,Infobox cricketer,zahid hussain,1e5708ac
LW Potthoff,02b87bde,1323457.0,LW Potthoff,unique_name,True,34,True,,,,,,,,,lw potthoff,02b87bde
Anoop Orsu,488b7e22,1319478.0,Anoop Orsu,unique_name,True,34,True,,,,,,,,,anoop orsu,488b7e22
Karthik Pillai,fa549641,1314059.0,Karthik Pillai,unique_name,True,33,True,,,,,,,,,karthik pillai,fa549641
Ankit Dubey,65dadc70,1318857.0,Ankit Dubey,unique_name,True,33,True,,,,,,,,,ankit dubey,65dadc70
TW Samuels,df3438ae,1287088.0,TW Samuels,unique_name,True,33,True,,,,,,,,,tw samuels,df3438ae
I Master,90ddee48,637486.0,I Master,unique_name,True,33,True,http://www.wikidata.org/entity/Q58009424,Inzimamul Master,1326150077.0,2025-12-07T10:43:38Z,,,,,i master,90ddee48
RV Nascimento,d9ba93c0,1509237.0,RV Nascimento,unique_name,True,33,True,,,,,,,,,rv nascimento,d9ba93c0
B Kalki Kumar,7132a1a6,1284214.0,B Kalki Kumar,unique_name,True,33,True,,,,,,,,,b kalki kumar,7132a1a6
SF Nhavotso,8b6aebf7,1155506.0,SF Nhavotso,unique_name,True,33,True,,,,,,,,,sf nhavotso,8b6aebf7
Davion Codner,6a84b40e,1448274.0,Davion Codner,unique_name,True,33,True,,,,,,,,,davion codner,6a84b40e
AB Mengoumou,8ad3d034,1286503.0,AB Mengoumou,unique_name,True,33,True,,,,,,,,,ab mengoumou,8ad3d034
C Roberts,07ac9c54,1432707.0,C Roberts,unique_name,True,32,True,,,,,,,,,c roberts,07ac9c54
Abdul Salman Khan,3e86080b,402112.0,Abdul Salman Khan,unique_name,True,32,True,,,,,,,,,abdul salman khan,3e86080b
SV Wiig,44f11bd0,1474136.0,SV Wiig,unique_name,True,32,True,,,,,,,,,sv wiig,44f11bd0
E Samson,d11272c4,467817.0,E Samson,unique_name,True,32,True,,,,,,,,,e samson,d11272c4
Ashish Rana,126c3f6f,1179189.0,Ashish Rana,unique_name,True,32,True,,,,,,,,,ashish rana,126c3f6f
S Draunivudi,b708c4ad,296191.0,S Draunivudi,unique_name,True,32,True,,,,,,,,,s draunivudi,b708c4ad
RE Francis,20ca18bc,1492935.0,RE Francis,unique_name,True,32,True,,,,,,,,,re francis,20ca18bc
Zeeshan Abbas,328cca93,1143535.0,Zeeshan Abbas,unique_name,True,32,True,,,,,,,,,zeeshan abbas,328cca93
M Gherasim,692d4cbe,1236054.0,M Gherasim,unique_name,True,32,True,,,,,,,,,m gherasim,692d4cbe
Prasad Anish,a21d62c9,1354638.0,Prasad Anish,unique_name,True,31,True,,,,,,,,,prasad anish,a21d62c9
JN du Plooy,945f5357,1252362.0,JN du Plooy,unique_name,True,31,True,,,,,,,,,jn du plooy,945f5357
O Duff,550c9b2c,1447950.0,O Duff,unique_name,True,31,True,,,,,,,,,o duff,550c9b2c
RV Viraj,a744d530,1428999.0,RV Viraj,unique_name,True,31,True,,,,,,,,,rv viraj,a744d530
R Cunningham,6779e840,1274034.0,R Cunningham,unique_name,True,31,True,,,,,,,,,r cunningham,6779e840
Ahmer Bin Nisar,afbc53ba,823339.0,Ahmer Bin Nisar,unique_name,True,31,True,,,,,,,,,ahmer bin nisar,afbc53ba
A Kuthalingham,fd4809c8,1481330.0,A Kuthalingham,unique_name,True,31,True,,,,,,,,,a kuthalingham,fd4809c8
